time,strategy,identifier,symbol,side,type,status,multiplier,time_in_force,asset.strike,asset.multiplier,asset.asset_type,price,filled_quantity,trade_cost
2022-09-07 09:30:00-04:00,MLTrader,3e2802baa51d4a5ca1755863f22af20e,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-07 09:30:00-04:00,MLTrader,3e2802baa51d4a5ca1755863f22af20e,SPY,sell,market,fill,1,gtc,0.0,1,stock,395.3900146484375,445.0,0.0
2022-09-08 09:30:00-04:00,MLTrader,7ee2d48d004046afafd556e71ed94473,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-08 09:30:00-04:00,MLTrader,7ee2d48d004046afafd556e71ed94473,SPY,buy,market,fill,1,gtc,0.0,1,stock,402.739990234375,655.0,0.0
2022-09-12 09:30:00-04:00,MLTrader,42f06a451fff4d5ba1fd51c2a35b98a1,SPY,buy,market,new,1,gtc,0.0,1,stock,,,
2022-09-12 09:30:00-04:00,MLTrader,42f06a451fff4d5ba1fd51c2a35b98a1,SPY,buy,market,fill,1,gtc,0.0,1,stock,401.8299865722656,329.0,0.0
2022-09-15 09:30:00-04:00,MLTrader,13edc7ac92f740188f4beea4c6ec1470,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-15 09:30:00-04:00,MLTrader,aabf120ccf584f42bcf7a8a17c04621e,SPY,sell,stop,fill,1,day,0.0,1,stock,382.6029907226562,655.0,0.0
2022-09-16 09:30:00-04:00,MLTrader,ab4ee52127b44377b7641a3600ede4c4,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-16 09:30:00-04:00,MLTrader,ab4ee52127b44377b7641a3600ede4c4,SPY,sell,market,fill,1,gtc,0.0,1,stock,384.1400146484375,498.0,0.0
2022-09-19 08:30:00-04:00,MLTrader,a6ecc7c2c4bd40a481ba17f190c6dc15,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-19 08:30:00-04:00,MLTrader,1c30eeb60b2e49e3b4d3e10b5cb1ae5b,SPY,sell,stop,fill,1,day,0.0,1,stock,381.73848724365234,329.0,0.0
2022-09-22 09:30:00-04:00,MLTrader,c2d28d6046934f0aba68b83ffe078332,SPY,sell,limit,canceled,1,day,0.0,1,stock,,,
2022-09-22 09:30:00-04:00,MLTrader,431a89d7cd1e4d3988e4b827f8425daf,SPY,sell,stop,fill,1,day,0.0,1,stock,367.90648956298827,3306.0,0.0
2022-09-26 08:30:00-04:00,MLTrader,5c3bcd39f1074c2dac6aa1e492aebee4,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-09-26 08:30:00-04:00,MLTrader,b5fed4c883b9411fbd9ebf890712c671,SPY,buy,limit,fill,1,day,0.0,1,stock,360.9280029296875,614.0,0.0
2022-09-27 09:30:00-04:00,MLTrader,6da837ff226b43d1b95ad5028cca24ba,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-27 09:30:00-04:00,MLTrader,6da837ff226b43d1b95ad5028cca24ba,SPY,sell,market,fill,1,gtc,0.0,1,stock,364.3800048828125,2325.0,0.0
2022-09-28 09:30:00-04:00,MLTrader,b2578cb3919b4c9480b326946835a532,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
2022-09-28 09:30:00-04:00,MLTrader,b2578cb3919b4c9480b326946835a532,SPY,sell,market,fill,1,gtc,0.0,1,stock,366.80999755859375,3464.0,0.0
2022-10-10 08:30:00-04:00,MLTrader,f063e7ba320b49c9a8ffc11bc160f4c3,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-10-10 08:30:00-04:00,MLTrader,d2658401a8424fb09086c259d1372734,SPY,buy,limit,fill,1,day,0.0,1,stock,356.447998046875,184.0,0.0
2022-10-12 09:30:00-04:00,MLTrader,74256cc8df504f08a399bd282127e90f,SPY,buy,stop,canceled,1,day,0.0,1,stock,,,
2022-10-12 09:30:00-04:00,MLTrader,8342533e50c041058d4e1cdc40421b6d,SPY,buy,limit,fill,1,day,0.0,1,stock,349.2099914550781,579.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,2bf18cc4049a4419af560a341eefed4f,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,d2a8d00cdaa64e5aa6925b0dc8cd669f,SPY,buy,stop,fill,1,day,0.0,1,stock,382.59900512695316,2325.0,0.0
2022-10-24 08:30:00-04:00,MLTrader,e5bcf07cd5d24d459296cbfd2703ddcf,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-10-24 08:30:00-04:00,MLTrader,38d7203549da46f78f6230674ec29449,SPY,buy,stop,fill,1,day,0.0,1,stock,385.15049743652344,3464.0,0.0
2022-11-30 09:30:00-05:00,MLTrader,b660f949b170429c9bc0926287497be6,SPY,buy,limit,canceled,1,day,0.0,1,stock,,,
2022-11-30 09:30:00-05:00,MLTrader,9d6709b8c7eb4d4ca9ddcc7604b3a855,SPY,buy,stop,fill,1,day,0.0,1,stock,403.3470153808594,498.0,0.0
2023-01-19 09:30:00-05:00,MLTrader,6d24dde35fae48b784251bf3eb67f555,SPY,sell,market,new,1,gtc,0.0,1,stock,,,
